"distance","duration","speed","lon","lat","endo_id"
1.2202202,364322,11.337706,12.5851029784921,55.6447260965004,267721882
1.2431406,371196,12.525192,12.5851539799977,55.6449295333334,267721882
1.2679421,378070,12.946308,12.5852570999573,55.6451408900076,267721882
1.2925259,384944,13.547945,12.5854260479727,55.6453386160024,267721882
1.3176594,391818,13.717112,12.5854998394827,55.6455599725008,267721882
1.3442467,398692,12.051074,12.5855805359944,55.6457938360002,267721882
1.3621756,405566,10.73436,12.5856374384867,55.6459510225003,267721882
1.3818635,412440,10.487259,12.5856570699907,55.6461271100005,267721882
1.3995317,419314,9.2228365,12.5857171747771,55.6462819544015,267721882
1.4166079,426188,8.671274,12.5858037671954,55.6464269480003,267721882
1.4333011,433062,8.777304,12.5858762183575,55.6465708896043,267721882
1.4527742,439936,10.701427,12.5859809279972,55.6467353200003,267721882
1.4759892,446810,11.524513,12.5860637199951,55.6469383000003,267721882
1.4965402,453684,11.002583,12.5861542469663,55.6471154550029,267721882
1.5168799,460558,11.257079,12.5862249694716,55.6472934030016,267721882
1.5386984,467432,10.745234,12.5863066039797,55.6474835780013,267721882
1.5570816,474306,10.447213,12.586398824991,55.6476396500007,267721882
1.5786495,481180,12.011925,12.5864774999965,55.6478278200001,267721882
1.6025509,488054,12.348699,12.586533174972,55.648039775502,267721882
1.6251636,494928,11.628556,12.5866249919971,55.6482359300002,267721882
1.6464124,501802,11.325869,12.5867112229739,55.6484202530018,267721882
1.6678802,508676,11.410948,12.5867811789709,55.6486087660017,267721882
1.6903716,515550,11.696434,12.5868544249818,55.6488062625014,267721882
1.7110047,522424,10.504925,12.586949791983,55.6489833200016,267721882
1.7296726,529298,9.965855,12.5870278309782,55.6491448540014,267721882
1.7496735,536172,10.82502,12.5870987199838,55.6493197693342,267721882
1.7716562,543046,11.572266,12.5871615059761,55.6495137650015,267721882
1.7934666,549920,11.3958845,12.587228299998,55.6497057400001,267721882
1.8152866,556794,11.467838,12.5872907339735,55.6498982320017,267721882
1.8369869,563668,11.129612,12.5873765179648,55.6500867850029,267721882
1.8573602,570542,10.582638,12.5874587424895,55.6502635500006,267721882
1.8778799,577416,11.496744,12.5875240139856,55.6504439400009,267721882
1.9010218,584290,11.753727,12.5875824074912,55.6506489025006,267721882
1.9223346,591164,11.03915,12.5876489389867,55.6508362190006,267721882
1.9431156,598038,11.057863,12.5877178704734,55.6510185165015,267721882
1.964346,604912,10.852969,12.5877882959856,55.6512048000007,267721882
1.9840161,611786,10.469556,12.5878432879958,55.6513785430002,267721882
2.0044684,618660,10.709444,12.5879069349771,55.6515584950014,267721882
2.0253453,625534,10.57992,12.5879842574712,55.6517406510019,267721882
2.0446658,632408,9.786057,12.5880650399949,55.6519077312002,267721882
2.06428,639282,11.857438,12.5881153839834,55.652081306001,267721882
2.0885537,646156,12.772121,12.5881927679961,55.6522946800002,267721882
2.1120179,653030,11.961746,12.5882836174751,55.6524987800019,267721882
2.132517,659904,10.940623,12.5883883199959,55.6526726240005,267721882
2.1539295,666778,11.314863,12.5884630854772,55.6528600060013,267721882
2.177144,673652,11.748004,12.5885249119956,55.6530650960001,267721882
2.1984904,680526,11.749649,12.5886057324653,55.6532509390029,267721882
2.2207646,687400,11.590879,12.5886809999754,55.6534461000015,267721882
2.243284,694274,12.375551,12.5887370413182,55.6536454940007,267721882
2.2692356,701148,13.384094,12.5887733199891,55.6538771800003,267721882
2.294677,708022,13.308563,12.5888451099997,55.6541017333333,267721882
2.3190334,714896,12.46655,12.588866343997,55.654319864,267721882
2.3422444,721770,12.883902,12.5888548400122,55.6545276933338,267721882
2.3675756,728644,12.329006,12.5888391099929,55.6547542650001,267721882
2.3877661,735518,10.4867935,12.5889553239815,55.6549165255024,267721882
2.4069865,742392,10.338378,12.5890603999837,55.6550779520013,267721882
2.4286451,749266,11.035806,12.5893816086819,55.6550728933528,267721882
2.4495308,756140,11.18896,12.589565555019,55.6551813850007,267721882
2.469899,763014,10.5971575,12.5895031135183,55.6553605895012,267721882
2.4881835,769888,9.872603,12.5894312320027,55.6555195080002,267721882
2.507748,776762,10.36427,12.5893438560254,55.655687978502,267721882
2.530092,783636,11.533821,12.5892973653418,55.6558863520002,267721882
2.55314,790510,12.695074,12.589302046658,55.6560928233335,267721882
2.578846,797384,13.223361,12.5893678133186,55.6563202613341,267721882
2.6034956,804258,12.417734,12.5894414834965,55.6565373855001,267721882
2.6244664,811132,12.020016,12.5894935369799,55.656723177001,267721882
2.6490183,818006,12.47567,12.5896100704998,55.6569331725,267721882
2.6694548,824880,10.48336,12.5896742799889,55.6571128000005,267721882
2.681948,831754,8.655688,12.5897442939724,55.6572169120035,267721882
2.7005923,838628,9.002582,12.5898691529562,55.6573686300061,267721882
2.7184176,845502,8.96852,12.5899565059967,55.6575196384001,267721882
2.7329428,852376,7.5505257,12.5899509920227,55.6576482928016,267721882
2.7465377,859250,12.055313,12.5899377916606,55.6577686666668,267721882
2.7733312,866124,16.623806,12.5899919299979,55.6580068280001,267721882
2.811023,872998,19.248219,12.5899965110071,55.6583443990001,267721882
2.8415043,879872,18.038578,12.5899413226698,55.6586158186668,267721882
2.8756192,886746,15.698532,12.5899591419832,55.6589091100021,267721882
2.8935614,893620,11.013007,12.5901725439527,55.6590126800114,267721882
2.9045439,900494,8.77291,12.5902943421973,55.6590830755161,267721882
2.9221516,907368,14.206651,12.59035795599,55.6592270280006,267721882
2.9539716,914242,16.82008,12.59051556595,55.6594974380047,267721882
2.9792638,921116,13.676083,12.5906252109606,55.6597155450035,267721882
3.0044181,927990,12.459665,12.5907528299718,55.6599293433357,267721882
3.0243387,934864,10.693841,12.590829065585,55.6601026704007,267721882
3.042156,941738,12.469003,12.5908787074942,55.6602600570003,267721882
3.0718443,948612,14.20804,12.5909664879894,55.6605216640003,267721882
3.0977986,955486,12.872494,12.5910060024768,55.6607532365012,267721882
3.1196792,962360,11.460024,12.5910372400058,55.6609481600002,267721882
3.1412818,969234,11.31351,12.5910739614858,55.6611359725032,267721882
3.1624897,976108,14.853447,12.5912629229566,55.6612929230069,267721882
3.1964328,982982,17.419952,12.5912105090006,55.661589609,267721882
3.2210221,989856,14.812589,12.5911712192333,55.6617998656051,267721882
3.2449005,996730,11.228496,12.5908129199984,55.6618193600118,267721882
3.2648702,1003604,11.652206,12.5906007589504,55.6616938060077,267721882
3.2754242,1010478,7.470536,12.5905750866724,55.6616037853334,267721882
3.2871752,1017352,11.556074,12.5905883856081,55.6614986192002,267721882
3.3145707,1024226,15.267407,12.5906055479991,55.661253717,267721882
3.345937,1031100,16.165352,12.5905901999914,55.6609725000002,267721882
3.3733768,1037974,13.708984,12.5904666673318,55.6607387886669,267721882
3.3940804,1044848,11.162657,12.5903108399709,55.6605780880025,267721882
3.4130034,1051722,10.773432,12.5902230714768,55.6604159500014,267721882
3.4357767,1058596,12.176853,12.5901046319591,55.6602237160055,267721882
3.4591532,1065470,12.032586,12.5899376924395,55.6600371900114,267721882
3.4808097,1072344,11.519551,12.5898553840128,55.6598533520003,267721882
3.503467,1079218,11.4520855,12.5899459620041,55.6596585326669,267721882
3.5242102,1086092,11.192417,12.5899350559935,55.6594759530015,267721882
3.540633,1092966,8.141094,12.5898266837747,55.6593548910019,267721882
3.5577397,1106714,6.434031,12.5897649553274,55.6592185740011,267721882
3.5781977,1113588,9.90637,12.5896943559642,55.6590396540025,267721882
3.6026073,1120462,12.030047,12.5895549119762,55.6588357813364,267721882
3.6219053,1127336,10.789347,12.5894438799693,55.658674440003,267721882
3.6418087,1134210,10.8206215,12.5893424049575,55.6585054475052,267721882
3.6645308,1141084,11.811036,12.5891786986154,55.6583243706772,267721882
3.6853313,1147958,10.379219,12.5890218063,55.6581628233439,267721882
3.7032807,1154832,15.273678,12.5889001146609,55.6580313306667,267721882
3.7813106,1168580,19.490433,12.5889475066863,55.6573353466679,267721882
3.807634,1175454,13.698292,12.5890063006745,55.6571019566668,267721882
3.8329964,1182328,12.976599,12.5890697120158,55.656877504001,267721882
3.8560562,1189202,12.834163,12.5891332170158,55.6566737430008,267721882
3.8814397,1196076,12.548876,12.5891966840019,55.6564488530001,267721882
3.9030735,1202950,11.689663,12.5892556000172,55.6562576125008,267721882
3.927243,1209824,12.135511,12.5892929440025,55.6560418666667,267721882
3.9489014,1216698,12.2336445,12.5893259330204,55.655848828501,267721882
3.9750154,1223572,13.060125,12.5894720213683,55.6556332666729,267721882
3.9997308,1230446,13.091211,12.5895989060098,55.6554243226672,267721882
4.0222945,1237320,11.843276,12.5896627999932,55.6552258000005,267721882
4.04422,1244194,12.694109,12.5894317133316,55.6551236120089,267721882
4.0702677,1251068,13.438654,12.5890230400365,55.6551268840239,267721882
4.0939813,1257942,12.120045,12.5886832114869,55.6551996595355,267721882
4.115284,1264816,10.854721,12.588386231966,55.6551228440056,267721882
4.1359973,1271690,11.289645,12.5882945499959,55.6549486800001,267721882
4.1584115,1278564,11.486435,12.5883844600161,55.6547547720014,267721882
4.179683,1285438,11.423206,12.5885428260617,55.6545867070113,267721882
4.2026772,1292312,12.365627,12.5886243946696,55.6543895573334,267721882
4.2273746,1299186,12.546988,12.5886135119967,55.6541681720001,267721882
4.2502446,1306060,11.628914,12.5885576849992,55.65396541,267721882
4.269975,1312934,10.147762,12.5885105939827,55.653790584001,267721882
4.288766,1319808,9.816456,12.5883672519505,55.6536442920099,267721882
4.3060584,1326682,9.166746,12.5882240419863,55.6535120420022,267721882
4.323526,1333556,9.114168,12.5880905189618,55.6533746020059,267721882
4.3411493,1340430,9.187403,12.5879551219608,55.6532365420044,267721882
4.3586907,1347304,9.285822,12.5878600479828,55.6530886600016,267721882
4.3767877,1354178,9.676337,12.5877895759811,55.652931361501,267721882
4.395976,1361052,9.997702,12.5877356329955,55.6527621740001,267721882
4.416441,1367926,11.92714,12.5878065385037,55.6525878685005,267721882
4.441995,1374800,12.761022,12.5879574000214,55.6523756666679,267721882
4.465865,1381674,12.526942,12.5879500694795,55.6521648020016,267721882
4.487327,1388548,11.079311,12.5878651979872,55.6519783170009,267721882
4.508307,1395422,11.124409,12.5878092019756,55.6517927895013,267721882
4.529541,1402296,11.022806,12.5877565199881,55.6516046560004,267721882
4.550105,1409170,10.182695,12.5876698919945,55.6514283960005,267721882
4.5689707,1416044,11.769132,12.5875890489691,55.6512657020017,267721882
4.594833,1422918,12.81867,12.5875065086411,55.6510384273351,267721882
4.616105,1429792,11.291206,12.5874237679796,55.6508534400012,267721882
4.6357102,1436666,10.268784,12.587361175481,55.6506811835016,267721882
4.653922,1443540,9.730339,12.5873332840129,55.6505219520005,267721882
4.6727743,1450414,10.603094,12.587290436464,55.6503562965035,267721882
4.696517,1457288,12.598228,12.5871506639583,55.6501586373377,267721882
4.720264,1464162,12.118435,12.5870586229763,55.6499525450012,267721882
4.7413917,1471036,11.91287,12.5869978053107,55.6497662653351,267721882
4.766106,1477910,13.137388,12.5868688933054,55.6495570633359,267721882
4.7918186,1484784,12.267723,12.5867068239896,55.6493455520012,267721882
4.810475,1491658,10.905769,12.5866541504787,55.6491809905009,267721882
4.830797,1498532,11.743498,12.58659689697,55.6490021040039,267721882
4.8555436,1505406,13.753842,12.5864376619773,55.6487991133356,267721882
4.8763337,1512280,10.356903,12.5863831360019,55.6486184,267721882
4.89131,1519154,9.125733,12.5864060564849,55.6484861695008,267721882
4.911739,1526028,11.608386,12.5863294866655,55.6483081880001,267721882
4.936159,1532902,13.161135,12.5862079666409,55.6481001360021,267721882
4.9627275,1539776,13.213741,12.5860745199587,55.6478740240041,267721882
4.9852543,1546650,12.72422,12.5860027999772,55.647676562501,267721882
5.009907,1553524,13.140678,12.5859186319715,55.6474607240022,267721882
5.036021,1560398,12.555063,12.5857880366448,55.6472384646686,267721882
5.0552683,1567272,11.160099,12.5857444799902,55.6470679280002,267721882
5.0764813,1574146,11.019158,12.5856752369641,55.6468821985032,267721882
5.097679,1581020,9.965134,12.5855750500001,55.6467006266667,267721882
5.112148,1587894,7.7677917,12.5855903576007,55.64657112,267721882
5.1264424,1594768,7.3560905,12.5855910773321,55.6464428666667,267721882
5.1411343,1601642,8.268909,12.5855929136022,55.6463110612,267721882
5.159724,1608516,10.145102,12.5855816619852,55.6461445520005,267721882
5.181145,1615390,11.8191,12.5855516849915,55.6459531775004,267721882
5.2046933,1622264,12.572908,12.5854596319886,55.6457489920012,267721882
5.2288647,1629138,12.747574,12.5853417233144,55.6455428600012,267721882
5.2532687,1636012,12.56876,12.5852401373085,55.6453316400022,267721882
5.2756405,1642886,11.344171,12.5851555829791,55.6451367995012,267721882
5.2954497,1649760,10.743427,12.5850674399497,55.6449664800055,267721882
5.3123226,1656634,9.814396,12.5850399020024,55.6448198076001,267721882
5.331931,1663508,10.142248,12.5849781899814,55.6446477920009,267721882
5.354593,1670382,11.316311,12.5848957193154,55.6444500793343,267721882
5.374508,1677256,10.45845,12.5848634351725,55.6442733728022,267721882
5.390069,1684130,8.547764,12.5848179919956,55.6441370340001,267721882
5.4070964,1691004,8.818245,12.5847814859935,55.6439859040001,267721882
5.424962,1697878,9.578276,12.5847390064978,55.6438277145001,267721882
5.44444,1704752,9.97138,12.5846555919642,55.6436598880038,267721882
5.464068,1711626,10.2234,12.5845926504857,55.6434879435005,267721882
5.483156,1718500,10.027885,12.5845588749889,55.6433178750007,267721882
5.5026336,1725374,10.149193,12.5844875729857,55.643147806501,267721882
5.522112,1732248,10.296356,12.5844302719721,55.6429762380019,267721882
5.542035,1739122,11.004496,12.5843535724705,55.6428028280025,267721882
5.5642657,1745996,11.616374,12.5842627989738,55.6426101120018,267721882
5.5852737,1752870,10.712528,12.5841979424976,55.6424253800001,267721882
5.604595,1759744,10.527027,12.5841441059839,55.6422547140007,267721882
5.625462,1766618,10.601592,12.5840698199747,55.6420723365015,267721882
5.6453867,1773492,10.603523,12.5840213419866,55.6418959620009,267721882
5.66637,1780366,10.852718,12.5839498644864,55.6417121180007,267721882
5.686783,1787240,14.243153,12.5838855599679,55.6415327600024,267721882
5.726555,1794114,15.727444,12.5835061474949,55.6412528080005,267721882
5.7476068,1800988,10.072489,12.5834131199813,55.6410715410012,267721882
5.765183,1807862,10.790076,12.5835569846483,55.6409670340232,267721882
5.8049335,1835358,9.630146,12.5840537926557,55.6408637087049,267721882
5.821784,1842232,8.300181,12.5842540740079,55.6407657940006,267721882
5.842969,1849106,11.93118,12.5843016704985,55.640579585,267721882
5.8683286,1855980,12.851536,12.5841764333323,55.6403646333334,267721882
5.89136,1862854,12.266278,12.5840918759976,55.6401650515001,267721882
5.9124494,1869728,11.23631,12.5840211719686,55.6399803900026,267721882
5.9342375,1876602,11.354971,12.5839013779709,55.6397977460019,267721882
5.955895,1883476,10.844279,12.5838047869931,55.6396115760003,267721882
5.9758415,1890350,11.487865,12.5837299124775,55.6394382250021,267721882
5.9994984,1897224,12.101212,12.5836141919919,55.6392362800007,267721882
6.0225377,1904098,12.19157,12.5834981379961,55.6390402233338,267721882
6.045523,1910972,11.962867,12.5833526809513,55.6388530460132,267721882
6.067544,1917846,11.26442,12.5830519484657,55.6387844250176,267721882
6.088856,1924720,11.901032,12.5828654799881,55.6386408400011,267721882
6.1129527,1931594,12.100123,12.5827564859847,55.6384335760012,267721882
6.1346836,1938468,10.966443,12.5826973199902,55.6382421190007,267721882
6.1515813,1945342,9.035597,12.5826726944091,55.6380931600002,267721882
6.1694584,1952216,9.821219,12.5826046079449,55.637942768013,267721882
6.1902685,1959090,10.975314,12.5824113349957,55.6377916825005,267721882
6.212769,1965964,15.513682,12.5823241799996,55.637598128,267721882
6.245777,1972838,15.765953,12.5823975399986,55.63730794,267721882
6.2690115,1979712,12.830973,12.5822521279836,55.6371179840027,267721882
6.291201,1986586,11.221576,12.5822030699947,55.6369214885001,267721882
6.310765,1993460,10.775399,12.582113789969,55.6367535750028,267721882
6.332218,2000334,11.07409,12.5820353335007,55.6365676475,267721882
6.353742,2007208,11.007358,12.582026583999,55.636374644,267721882
6.3737183,2014082,9.711571,12.5819681469705,55.6362007205031,267721882
6.3901806,2020956,9.265566,12.5818974551873,55.6360587768005,267721882
6.4083314,2027830,9.613724,12.5818492374815,55.635898250001,267721882
6.42312,2034704,9.340239,12.5817581933235,55.6357767853347,267721882
6.443348,2041578,10.121584,12.5816959974718,55.6355990385019,267721882
6.46537,2048452,11.063469,12.5816517539717,55.6354036180017,267721882
6.485162,2055326,8.384432,12.5815552522791,55.6352353894292,267721882
6.4962606,2055326,5.986813,12.581499,55.635141,267721882
0.02201486,7080,11.981518,12.5830944133388,55.6346422666684,267669738
0.04662073,14160,11.8937235,12.583424319976,55.6345443800362,267669738
0.068425335,21240,12.679322,12.5837455200076,55.6345146400006,267669738
0.097968996,28320,15.428699,12.5836773399746,55.6342635800024,267669738
0.12822907,35400,14.54952,12.5835675333178,55.6339994666681,267669738
0.15140341,42480,11.785017,12.5834502399965,55.6338029600001,267669738
0.1737002,49560,11.469659,12.5834605600179,55.6336038800014,267669738
0.19644666,56640,11.7146,12.5834951699968,55.6334036200001,267669738
0.22028993,63720,12.819092,12.5834468199948,55.6331914700002,267669738
0.24786836,70800,13.460783,12.5833311999741,55.6329532000018,267669738
0.27398092,77880,13.060575,12.5830592133467,55.6328271466948,267669738
0.29955098,84960,13.193713,12.5828491466663,55.6326813866667,267669738
0.32582372,92040,13.294187,12.5828283333196,55.6324470666672,267669738
0.3511594,99120,12.959226,12.5827796933251,55.6322214533335,267669738
0.3767675,106200,12.618093,12.5827536499934,55.6319922500004,267669738
0.40029088,113280,12.121624,12.582690599996,55.6317846000001,267669738
0.42439106,120360,12.034931,12.5826313599889,55.6315714400009,267669738
0.44737178,127440,11.790126,12.5825064699934,55.6313784600002,267669738
0.47058403,134520,12.042479,12.582487373319,55.6311715733345,267669738
0.49491608,141600,12.818823,12.5824021999828,55.6309588000013,267669738
0.52129066,148680,15.049532,12.5823255599848,55.6307264400006,267669738
0.55178434,155760,14.965868,12.5822182199759,55.6304611900024,267669738
0.5776532,162840,13.512522,12.5821137999788,55.6302371600013,267669738
0.6044258,169920,13.284857,12.5820345199821,55.630001200001,267669738
0.6284514,177000,13.685077,12.5819677499828,55.6297890000007,267669738
0.6558997,184080,13.303217,12.5819028399971,55.6295459800003,267669738
0.6786863,191160,11.822252,12.5818059866645,55.6293492000001,267669738
0.70215774,198240,12.826149,12.5817824399902,55.629139640001,267669738
0.7299455,205320,14.260197,12.581643039943,55.6289034800071,267669738
0.75780815,212400,13.654165,12.5814683999687,55.6286746000049,267669738
0.7802765,219480,11.86763,12.5813748799834,55.6284812800006,267669738
0.80333257,226560,11.953278,12.581315999985,55.6282771200006,267669738
0.8279203,233640,12.271017,12.5812726799966,55.6280579200001,267669738
0.8498237,240720,10.431744,12.5812401599925,55.6278622800001,267669738
0.86664397,247800,11.446203,12.5811911999772,55.6277142000016,267669738
0.89416945,254880,14.490648,12.5810252932918,55.6274879066713,267669738
0.92383015,261960,14.749273,12.5808873732999,55.6272337866693,267669738
0.95210224,269040,17.261267,12.58082497333,55.6269832800003,267669738
0.99096686,276120,19.40999,12.5806321399956,55.6266520600002,267669738
1.0271816,283200,16.79462,12.5805786666683,55.6263291333334,267669738
1.0540652,290280,13.2514,12.5805564799835,55.6260891866674,267669738
1.078552,297360,12.875519,12.5804956933249,55.6258722000003,267669738
1.1047004,304440,12.812755,12.5804298933241,55.6256408933337,267669738
1.1285818,311520,11.824298,12.5804122900096,55.6254278700005,267669738
1.1484976,318600,10.119975,12.580452700003,55.6252509000001,267669738
1.168399,325680,10.376205,12.5804642799909,55.6250733300002,267669738
1.1903889,332760,11.467918,12.5804186799623,55.6248782800028,267669738
1.2147365,339840,12.220573,12.5803359866492,55.6246649600009,267669738
1.2389722,346920,12.537879,12.5802588799812,55.624451920001,267669738
1.2631668,354000,12.305814,12.5801934999811,55.6242380000009,267669738
1.2864918,361080,12.456708,12.5801309599814,55.624031986668,267669738
1.3122723,368160,12.4717,12.5799975199961,55.6238136400002,267669738
1.3338082,375240,10.814381,12.5799652400017,55.62362233,267669738
1.3551226,382320,11.133286,12.5799344999826,55.6234320400006,267669738
1.3779914,389400,11.741817,12.579867399977,55.6232305000012,267669738
1.4013991,396480,11.478692,12.5797956099679,55.6230244500021,267669738
1.4228042,403560,11.423474,12.5797642999984,55.6228343,267669738
1.4460025,410640,12.260154,12.5797265333191,55.6226277333342,267669738
1.4706483,417720,12.115664,12.579657109983,55.6224102600005,267669738
1.4931121,424800,12.116825,12.5796319999856,55.6222094000006,267669738
1.5182697,431880,12.737793,12.5795596133169,55.6219875466675,267669738
1.5423256,438960,12.318008,12.5794986899866,55.6217746100004,267669738
1.5668448,446040,12.34383,12.5794062799712,55.6215617200026,267669738
1.5906316,453120,12.257534,12.579319679978,55.6213540800014,267669738
1.6138481,460200,11.946487,12.5792589499771,55.621148650001,267669738
1.6366357,467280,11.196193,12.5792034499904,55.6209468600002,267669738
1.6573355,474360,11.2410755,12.5791594199756,55.6207629000013,267669738
1.681658,481440,12.462992,12.5790770799826,55.6205498800009,267669738
1.7060605,488520,12.17654,12.5790299899811,55.6203326600007,267669738
1.7294098,495600,12.327602,12.5789667333104,55.6201263333348,267669738
1.7553781,502680,13.780117,12.5788998133292,55.6198967733335,267669738
1.7819954,509760,13.207323,12.5788081599939,55.6196640200003,267669738
1.8048608,516840,11.710579,12.5787642799812,55.6194604800009,267669738
1.8275235,523920,11.391422,12.5787034399846,55.6192602000005,267669738
1.8491337,531000,10.343725,12.5786697500031,55.6190675,267669738
1.8678025,538080,9.752297,12.5786513399983,55.6189009800001,267669738
1.8893722,545160,11.730551,12.5785921399833,55.6187103600008,267669738
1.9135618,552240,11.962831,12.5785097799941,55.6184984000003,267669738
1.9361167,559320,11.191392,12.5784783200017,55.61829789,267669738
1.9573866,566400,10.590837,12.5784673999643,55.6181106000031,267669738
1.9754688,573480,9.192181,12.578390960005,55.6179561760001,267669738
1.9937705,580560,9.910476,12.5784015600011,55.6177921,267669738
2.0159798,587640,11.480597,12.5783545399798,55.6175947600009,267669738
2.0388515,594720,11.588448,12.5783298399927,55.6173902000001,267669738
2.0613186,601800,11.459202,12.5783050999843,55.6171891500005,267669738
2.0846808,608880,12.488258,12.5782620133244,55.6169809600002,267669738
2.1110513,615960,12.886315,12.5782046666522,55.6167466666672,267669738
2.1335094,623040,11.610979,12.5781653699913,55.6165464500002,267669738
2.1543217,630120,10.176401,12.5781056720015,55.616364136,267669738
2.1732876,637200,10.433893,12.5781039999979,55.616194,267669738
2.1958077,644280,11.364681,12.5780655899911,55.6159933000002,267669738
2.2183402,651360,10.910583,12.5780278199842,55.6157923200007,267669738
2.2387633,658440,11.168396,12.5780104699932,55.6156099100002,267669738
2.2624078,665520,11.946916,12.5779609599973,55.61539979,267669738
2.285909,672600,11.308479,12.577927899992,55.6151900000003,267669738
2.3071177,679680,11.226547,12.5779142599856,55.6150002800004,267669738
2.3290224,686760,11.173439,12.5778635199884,55.6148060400003,267669738
2.3502674,693840,10.467767,12.5778197399976,55.61461726,267669738
2.3692834,700920,9.61082,12.5777875599986,55.6144479400001,267669738
2.388776,708000,9.792906,12.5778427500374,55.6142820000055,267669738
2.4070685,715080,9.727235,12.5777967039643,55.6141261520031,267669738
2.426208,722160,9.918151,12.5777329600025,55.6139588000001,267669738
2.446221,729240,10.034323,12.5777341299899,55.6137810500005,267669738
2.46518,736320,9.715766,12.577720819988,55.6136116400004,267669738
2.4846885,743400,10.009951,12.5776610999803,55.6134400000011,267669738
2.5051596,750480,10.604811,12.5775893199886,55.6132609200007,267669738
2.5267787,757560,10.91938,12.5775318599931,55.6130697700003,267669738
2.5478444,764640,10.621494,12.5774806599714,55.6128836800022,267669738
2.5692544,771720,11.52783,12.5774061066556,55.6126966800004,267669738
2.5928977,778800,11.605936,12.5773848999923,55.6124850000001,267669738
2.613563,785880,10.59317,12.577353379969,55.6123011800021,267669738
2.633608,792960,9.847498,12.5773107199676,55.6121255280051,267669738
2.6516445,800040,10.241389,12.5771133599672,55.6120193200199,267669738
2.6745968,807120,11.396545,12.5767543199955,55.6119931000296,267669738
2.6972392,814200,11.408455,12.5763974499987,55.6120104500407,267669738
2.7188263,821280,10.576756,12.576068079955,55.6119673600216,267669738
2.7383225,828360,10.081315,12.5757889799915,55.6118929300106,267669738
2.759229,835440,10.56776,12.5754618799935,55.6118625400181,267669738
